File Name ()*			G01.xls	G02.xls	G03.xls	G04.xls	G05.xls	G06.XLS	G07.XLS	G09.XLS	G10.XLS	G11.XLS	G12.XLS	G13.XLS	G14.XLS	G15.XLS	G16.XLS	G17.XLS	G18.XLS
1879_at	RRAS	M14949	0	0	0	0	0	0	0	0	0	0,09475032	0	0	0,17454545	0	0	0	0
187_at	MAP4K2	U07349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1880_at	p53 associated	M92424	0,18772562	0,049090907	0,023369037	0,0859375	0,2317073	0,16176471	0,14659683	0,22772276	0,059602648	0	0,023026315	0,100456625	0,043636363	0,06277373	0,02857143	0	0,11111112
1881_at			1,604693	0,96	0,9542357	0,8339844	0,88780487	0,987395	1,9790574	0,8910891	0,21721853	0,86555696	0,8552632	0,7138509	0,46545455	0,47299272	0,25714287	0,9411764	0,5555556
1882_g_at			0,09747292	0,14181818	0,052580334	0,083984375	0,051219508	0,035714287	0,07329842	0,120792076	0,009271523	0,25096032	0,036184214	0,066971086	0,13454545	0,05109489	0,05714286	0,058823526	0,05555556
1883_s_at			0,034296025	0	0,052580334	0,1875	0	0	0,10820243	0,13465346	0	0,005121639	0	0	0	0,07445255	0,05714286	0	0
1884_s_at	PCNA	M15796	0,09566787	0,13272727	0,18500488	0,013671875	0,30731708	0,11554622	0,045375213	0,120792076	0	0,13828425	0,036184214	0,00152207	0,15272726	0,08905109	0	0,058823526	0,05555556
1885_at	ERCC3	M31899	0,5703971	0,61636364	0,5803311	0,43359375	0,7926829	0,53361344	0,42931932	0,43168315	0,27284768	0,59411013	0,4457237	0,40334857	0,56363636	0,50364965	0,42857146	0,29411763	0,2777778
1886_at	Wnt7a	U53476	0	0	0	0	0	0	0	0,26138613	0	0	0,54605263	0	0	0	0	0	0
1887_g_at	Wnt7a	U53476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1888_s_at	KIT	X06182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
188_at	EPLG2	U09303	0,24548735	0,37636364	0,3544304	0,18554688	0,09268292	0,45588237	0,3630017	0	0,613245	0	0,33717108	0,3196347	0,34545454	0,41751826	0,37142858	0,29411763	0,5
1890_at	PLAB	AB000584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1891_at	MAP3K8	D14497	0,016245486	0	0,10710809	0	0	0,012605043	0,038394414	0,01980198	0	0,025608195	0	0	0	0,03941606	0	0	0,11111112
1892_s_at			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1893_s_at			0	0	0	0	0	0	0	0	0	0,005121639	0	0	0	0	0,02857143	0	0
1894_f_at			1,0180506	1,0490909	0,7108082	1,5117188	1,0804877	0,57563025	1,5462476	0,4950495	0,8344371	1,3008963	0,72368425	0,6103501	2,0072727	1,0452554	0,37142858	0,76470584	0,61111116
1895_at	JUN	J04111	0,26895306	0,17454545	0,36806232	0,234375	0,402439	0,3214286	0	0,21782178	0,11523178	0,15620999	0,28289476	0,2648402	0,22909091	0,18978103	0,085714296	0,41176468	0,33333337
1896_s_at	MRP	L05628	0,0902527	0,14181818	0,17137294	0	0,065853655	0	0	0	0	0	0,023026315	0	0,025454544	0	0	0	0
1897_at	TGFB type III receptor	L07594	0,9963898	0,80727273	1,3787732	0,671875	1,1219512	1,0819328	0,5933682	0,4712871	0,17615895	0,43277848	0,5032895	0,55251145	0,45090905	0,8540146	0,48571432	1,5882353	1,5555556
1898_at	TRIM29	L24203	0,7093862	0,55090904	0,66601753	0,45898438	0,45853654	0,25210086	0,3525305	0,85940593	0,7668874	0,21254802	0,8832237	0,7442923	0,14545454	0,3270073	0,68571436	0,52941173	0,44444448
1899_s_at	RAD52	L33262	0	0	0	0	0	0	0	0	0	0	0,026315792	0	0	0	0	0	0
189_s_at	"PLAUR; CD87; UPAR; URKR"	U09937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1900_at	RB1	L41870	0,08483753	0,02909091	0	0,123046875	0,058536585	0,077731095	0,20244327	0,09504951	0,0397351	0,012804098	0,09210526	0,04718417	0,17454545	0,099270076	0,085714296	0	0,05555556
1901_s_at	ERBB2	M12036	0,55054146	0,13636363	0,255112	0,03515625	0,4341463	0,14915967	0	0,051485147	0,23576158	0,12035851	0,034539472	0,22070016	0,06545454	0,07737227	0	0,11764705	0
1902_at	ERCC1	M13194	1,5198554	1,9727272	1,4780916	1,0234375	1,821951	1,7542018	2,3036647	0,7168317	2,123179	4,5531373	1,25	1,391172	3,0472727	1,1153284	1,5142858	0,7058823	0,3888889
1903_at			0,17328519	0,22727272	0,33885103	0,076171875	0,29756096	0,2647059	0,038394414	0,041584156	0,0807947	0,45582587	0,07401316	0,059360735	0,16	0,119708024	0	0,17647058	0,16666669
1904_at	MYCBP	D50692	0,666065	0,42909092	0,6718598	0,47460938	0,33170733	0,5840336	0,705061	0,52475244	0,48609272	0,5633803	0,8141448	0,61796045	0,3781818	0,5430657	0,4	0,4705882	0,44444448
1905_s_at			0	0	0	0,16796875	0	0	0	0	0	0	0	0	0,050909087	0	0	0	0
1906_at			0,58664256	0,5163636	0,3466407	0,65234375	0,73902434	0,61974794	0,37696332	0,52871287	0,30331126	1,106274	0,5805921	0,048706245	1,0472727	0,21605839	0,37142858	0,41176468	0,5
1907_at	RBL1	L14812	0,17148013	0,099999994	0	0,052734375	0,060975607	0	0	0,01980198	0	0	0,023026315	0	0,04	0	0	0	0
1908_at	PEP1	L16464	0,2906137	0,08545454	0,09347615	0,44335938	0,21463415	0,40336138	0,13961604	0,24158415	0,26490065	0,3533931	0,3733553	0,13546424	0,36363634	0,30948907	0,17142859	0,29411763	0,3888889
1909_at	BCL2	M14745	0,124548726	0,37272727	0,27848104	0,38867188	0,35365853	0,5672269	0,2757417	0	0,07152318	0,35851473	0,16776316	0,16894978	0,22909091	0,11824818	0,17142859	0,35294116	0,44444448
190_at	MINOR	U12767	0	0,23272727	0,4615385	0	0,012195122	0,22058824	0,29319367	0,16831683	0,07019868	0,30985916	0,032894738	0,00152207	0,07636363	0,12262773	0	0,058823526	0,11111112
1910_s_at	BCL2	M14745	0,18953067	0,22363636	0,3369036	0,20507812	0,21219511	0,5357143	0,35951132	0,12673268	0,16821192	0,2996159	0,21710527	0,7808219	0,53090906	0,31240875	0	0,11764705	0,16666669
1911_s_at	gadd45	M60974	0,41696748	0,2581818	0,3057449	0,01953125	0,026829269	0,15126051	0,097731225	0,3009901	0,042384107	0,39948785	0,12171053	0,20091325	0,15636364	0,10072993	0,17142859	0,41176468	0,2777778
1912_s_at	APC	M74088	0,33754513	0,28545454	0,33106136	0,23632812	0,21219511	0,46008405	0,4153577	0	0,0397351	0	0	0,050228313	0,04	0,010218978	0	0	0
1913_at	CCNG2	U47414	0,23104692	0,054545455	0,1966894	0	0,2414634	0,09453782	0,21640486	0,0970297	0	0,16133164	0,14638157	0,07001522	0,2581818	0,12554745	0	0,11764705	0,11111112
1914_at	CCNA1	U66838	0,20577615	0,10545455	0,2064265	0,18164062	0,22682926	0,086134456	0,052356016	0,12673268	0,029139074	0	0	0,009132421	0	0,06569343	0	0	0
1915_s_at	c-fos	V01512	0	0,57272726	0,24537489	0,58203125	1,0170732	1,1218488	0,582897	0,5346535	1,0754967	1,006402	0,33552632	0,4322679	0,57454544	0,39270073	0,2	0,2352941	0,8333334
1916_s_at	c-fos	V01512	0,003610108	1,8090909	0,3953262	0,9160156	1,5707316	3,22479	4,9284463	3,061386	5,843709	1,7080666	0,6447369	1,8417048	0,9236363	2,0335767	1,1714286	0,52941173	3,3333335
1917_at	RAF1	X03484	0,2472924	0,23818181	0,11684518	0,2421875	0,32439023	0,23529412	0	0,017821781	0,23973511	0	0,38651317	0,30136988	0,22909091	0	0	0,17647058	0
1918_at	SKI	X15218	0,16245486	0,016363636	0,009737099	0,24023438	0	0	0	0	0,009271523	0	0	0	0,021818181	0	0	0	0
1919_at	vav	X16316	0	0,38181818	0,30963972	0,20898438	0,14634146	0,14915967	0,20593366	0	0	0,43790016	0,3256579	0,48097414	0,17090908	0	0	0,11764705	0
191_at	MUC8	U14383	0,04873646	0	0,07010711	0	0,007317073	0	0	0	0,23311259	0	0,019736843	0,08523592	0,52363634	0,31970802	0	0	0
1920_s_at	cycG1	X77794	0,03971119	0	0	0,01953125	0,06829268	0,056722693	0	0	0	0	0,052631583	0	0,050909087	0	0	0	0
1921_at			0	0	0,003894839	0	0,051219508	0,081932776	0	0	0,058278147	0,028169015	0	0	0	0	0	0	0,05555556
1922_g_at			0,17509024	0,11454546	0,07205453	0,27734375	0,16585366	0	0	0	0,10728478	0	0,12664475	0,00456621	0	0,08759124	0	0	0,05555556
1923_at	CCNC	M74091	0	0	0,14216164	0,15820312	0,14390244	0,027310925	0,03490401	0	0	0,05121639	0	0	0	0	0	0,058823526	0
1924_at	CCNH	U11791	0,2779783	0,41454542	0,43816945	0,38671875	0,45853654	0,35084036	0,3420593	0,09504951	0,022516556	0,30729833	0,12335527	0,057838663	0,21818182	0,08029197	0,05714286	0,41176468	0,3888889
1925_at	CCNF	Z36714	0	0,09454545	0	0,18164062	0	0,15756303	0	0,06336634	0,24105962	0	0	0	0,3272727	0	0,085714296	0,2352941	0,05555556
1926_at	VEGF-B	U48801	0,77617323	0,83454543	1,3067186	0,76953125	0,9390243	0,77941173	0,635253	0	0	1,7208706	0	0	0,39272726	0,9416058	0	0	0
1927_s_at	ALK-1	U77713	0,00902527	0	0	0	0	0	0	0	0	0	0	0	0,12	0	0,02857143	0	0
1928_s_at	Smad2	U78733	0,04512635	0,090909086	0,00194742	0,1328125	0,10487805	0	0	0	0,052980132	0,058898848	0	0,019786911	0,04	0	0	0,058823526	0
1929_at	ANGPT1	U83508	0,21841155	0,19636363	0,68743914	0,37304688	0,14146341	0,31092438	0,3141361	0,13663366	0,14966887	0,0793854	0,21546054	0,4277017	0,101818174	0,51240873	0,11428572	0,29411763	0,22222224
192_at	TAFII55	U18062	1,0397111	1,1181818	1,4527751	0,9765625	1,3146341	0,9894958	0,9144851	0,5861386	0,20794702	1,0268886	0,5756579	0,6468798	0,91999996	0,79562044	0,22857144	1,8823528	2,6111112
1930_at	MRP3	U83659	0	0	0,14605647	0,16796875	0,28536585	0,19117649	0,12565443	0,3188119	0,22781458	0	0	0,08371385	0,021818181	0,054014597	0	0	0,11111112
1931_at	MRP4	U83660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1932_at	MRP5	U83661	0,023465702	0,003636364	0,019474197	0	0	0	0	0	0	0	0	0	0	0,15036497	0	0	0
1933_g_at	MRP5	U83661	0,5379061	0,54727274	0,6212269	0,5078125	0,47073168	0,6260504	0,582897	0,26138613	0,35496688	0,3175416	0,44901317	0,22222224	0,5454545	0,35474452	0,34285718	0,4705882	0,7222222
1934_s_at	VEGF-C	X94216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1935_at	MDMX	AF007111	0	0,010909091	0,066212274	0,13867188	0,065853655	0	0	0,10891089	0	0	0	0	0,003636364	0	0	0	0
1936_s_at			0,48194945	0,37090907	0,06037001	0,19140625	0,60975605	0,006302522	0,9738219	0,45742574	0,80794704	0,14852753	0,31907895	0,89345515	1,5963637	0,4160584	0,4571429	0,58823526	0,11111112
1937_at			1,1642598	1,2563635	2,393379	1,5136719	0,9756097	1,3382354	0,9214659	0,3821782	0,26622516	0,43790016	0,36513162	1,1232878	0,46545455	1,4846715	0,22857144	0,82352936	0,5
1938_at	SRC	K03218	0,54332125	0,33818182	0,3933788	0,49023438	0,1609756	0,5	0,3141361	1,2217822	0,1986755	0,653009	0,9457237	0,19025876	0	0,15182482	0	0,4705882	0,61111116
1939_at	p53	M22898	0	0	0,09737098	0	0,27560976	0,35924372	0,03490401	0	0,12715232	0,04865557	0,18914475	0,14611873	0,16363636	0,083211675	0	0,058823526	0
193_at	TAF9	U21858	0,46570393	0,35818183	0,41869524	0,38867188	0,5097561	0,3487395	0,3246073	0,08910891	0,10993378	0,25608194	0,12171053	0,20091325	0,2981818	0,21313868	0,17142859	0,4705882	0,5555556
1940_at	K-ras	M54968	0,9187725	1,0763636	0,8743915	0,7910156	1,1341463	1,1155462	0,6247818	0,9663366	0,49006623	0,48399487	0,6726974	0,78234404	0,6218182	1,2218977	0,5714286	2,4117646	2,666667
1941_at	Skp2	U33761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1942_s_at	CDK4	U37022	0,5541516	0,36909088	0,37974685	0,234375	0,5219512	0,44957983	0,21291447	0,31485146	0,45827812	1,0678618	0,14144738	0,21156773	0,76363635	0,31532848	0	0	0
1943_at	CCNA2	X51688	0,17148013	0,26181817	0,13631938	0,31054688	0,27073172	0,12815127	0	0,15841584	0,17086092	0,11523688	0,15789475	0,06849315	0,05818182	0,11824818	0	0,17647058	0,11111112
1944_f_at	hMLH1	AF001359	3,0920577	3,212727	3,4313536	1,3613281	1,6829268	1,4306723	3,5392668	1,8732673	1,7390729	3,6440463	3,1792765	3,258752	4,763636	3,1007297	1,5714287	1,6470587	1,3333335
1945_at	CCNB1	M25753	0,012635378	0,06	0,027263876	0	0,021951217	0,12184875	0	0	0,005298013	0,09475032	0	0	0,14545454	0,030656932	0	0	0,11111112
1946_at	WIT-11	M60614	0,9873646	0,8745454	0,51996106	0,8339844	0,4829268	0,77310926	1,1239091	0,790099	0,074172184	0,69398206	0,8059211	0,6529681	1,3527273	0,659854	0,02857143	0,41176468	0,44444448
1947_g_at	WIT-11	M60614	0,42960283	0,10727273	0,07789679	0	0,4634146	0	0,003490401	0	0	0,058898848	0,03125	0,30136988	0,010909091	0	0,085714296	0	0
1948_f_at	NOS	U31511	0,025270756	0,15818182	0	0,015625	0,026829269	0,04411765	0,101221636	0	0,026490066	0	0	0,238965	0,12727273	0,027737226	0	0	0
1949_at		AA903299	0	0	0	0	0,029268293	0	0	0,001980198	0,05165563	0,24583869	0,2138158	0,18112633	0	0,06423358	0,05714286	0,17647058	0,11111112
194_at	CATR1.3	U25433	0,028880864	0	0	0	0,031707313	0	0	0	0	0	0	0	0	0	0	0	0
1950_s_at		AB004922	0,09747292	0,32545453	0,25900683	0,24023438	0,14634146	0,075630255	0	0	0,029139074	0,15108836	0,17269738	0,13089803	0,2509091	0,11386862	0,17142859	0,17647058	0,16666669
1951_at	ANGPT2	AF004327	0	0,025454544	0,027263876	0	0,09268292	0,16176471	0	0	0,014569537	0,23559539	0,016447369	0,03805175	0,06545454	0,06277373	0,05714286	0,058823526	0,05555556
1952_s_at	Smad5	AF010607	2,9115522	2,2199998	2,734177	1,4238281	1,6170732	1,2268908	0,52705055	0,2950495	0,46490064	1,0601794	1,1644738	0,49467278	0,85090905	1,849635	0,5714286	1,1176469	0,66666675
1953_at	VEGF	AF024710	1,3140794	1,6454545	1,2638755	1,3691406	1,807317	1,1617647	0,80628264	0,80792075	0,31655627	2,143406	0,7269737	0,4277017	1,4036362	0,7547445	1,2285715	0,9411764	1,1111112
1954_at	KDR	AF035121	0,38267148	0,1509091	0,16942552	0,39257812	0,4414634	0,21428572	0,020942407	0,16039604	0,060927153	0,16389245	0,23848686	0,15068494	0,17454545	0,23211677	0,2	0,17647058	0,16666669
1955_s_at	MADH6	AF035528	0,7978339	1,5563636	0,82960075	0,8671875	1,1658536	0,9579832	0,9005234	1,170297	1,984106	1,2548015	1,3190789	1,0821918	0,61090904	1,4642336	1,1714286	1,6470587	1,2777778
1956_s_at	iNOS	AF049656	0	0	0	0	0	0	0,003490401	0	0	0	0,2138158	0	0	0,1649635	0	0	0
1957_s_at	TGFBR1	AF054598	0	0	0	0,01953125	0,021951217	0	0,024432806	0	0,01589404	0,03841229	0,027960528	0,018264841	0,090909086	0	0	0	0
1958_at	VEGF-D	AJ000185	0	0,016363636	0,04868549	0	0,07804878	0,023109244	0,08726002	0,087128714	0	0,11267606	0,034539472	0	0	0,04087591	0,05714286	0,11764705	0,05555556
1959_at	OAZIN	D88674	0,17148013	0,27090907	0,40895814	0,25390625	0,65853655	0,3697479	0,115183234	0,051485147	0,15364239	0,32522407	0,16611843	0,20091325	0,08363636	0,18102188	0,05714286	0,29411763	0,5
195_s_at	ICErel-II	U28014	0,5523465	0,50363636	0,26290166	0,31445312	0,89512193	0,61764705	0,5026177	0,39009902	0,99735105	1,1651728	0,5509869	0,8538813	0,29090908	1,1036496	0,51428574	0,52941173	0,44444448
1960_at		L22967	0	0	0,050632913	0	0,031707313	0	0	0	0	0	0	0	0	0	0	0	0
1961_f_at	NOS3	L23210	0	0	0	0	0	0	0	0	0	0,35083225	0	0	0,28727272	0	0	0	0
1962_at	ARG1	M14502	0	0	0,035053555	0,09375	0,026829269	0,029411765	0	0,055445544	0	0	0	0	0	0	0	0	0
1963_at	sflt	U01134	0,11732851	0	0	0,095703125	0	0,24789917	0,17801045	0,23564355	0,74304634	0,040973112	0,5032895	0,49771693	0,19636363	0,24087591	0,22857144	0,29411763	0,2777778
1964_g_at	sflt	U01134	0,4151624	0,20545454	0,12658228	0,18359375	0,42439023	0,46428573	0,052356016	0	0,12715232	0,1715749	0,17269738	0,3302892	0,2763636	0,26861313	0,05714286	0,11764705	0,16666669
1965_s_at	NOS1	U17326	0	0,03272727	0	0,1171875	0	0	0	0	0,119205296	0,1049936	0,027960528	0	0	0	0	0	0
1966_i_at	NOS2C	U18334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1967_f_at	NOS2C	U18334	0,7148014	0,76363635	0,6523856	0,22265625	0,5804878	0,41806722	0,652705	0,22772276	0,4754967	0,80921894	0,5394737	0,6377474	1,0145454	0,6262774	0,25714287	0,41176468	0,2777778
1968_g_at	PDGFRA	X76079	0	0	0	0	0	0	0,05584642	0,4871287	0	0,48399487	0	0	0	0,001459854	0,31428573	0,058823526	0
1969_s_at	HUM015	X77743	0	0	0,07010711	0	0	0	0	0	0	0	0,018092107	0	0	0	0	0	0
196_s_at	ICErel-III	U28015	0,050541513	0	0,009737099	0,00390625	0,12926829	0,050420173	0	0,07920792	0	0,10755441	0,087171055	0,0761035	0	0	0,02857143	0	0,05555556
1970_s_at	FGFR2	Z71929	0,25812274	0,19090909	0,21226874	0,16796875	0,17560974	0,031512607	0,13612564	0,102970295	0,10728478	0,10755441	0,1694079	0,10958904	0	0,09051094	0	0,11764705	0
1971_g_at	FHIT	U46922	0,11732851	0	0	0,14453125	0,2097561	0,3487395	0,48865616	0	0,5231788	0,5300897	0,44736844	0,5235921	0,050909087	0,28467155	0	0,058823526	0,33333337
1972_s_at	MAP2	U89330	0,14079422	0,20727271	0,07010711	0,103515625	0,07560975	0,27941176	0,3036649	0	0	0,17413573	0	0,27245054	0,2109091	0,07445255	0	0	0
1973_s_at	MYC	V00568	0,18772562	0,18727273	0,1187926	0,19921875	0,32682925	0,197479	0,038394414	0,13465346	0	0,32010242	0,057565793	0,16894978	0,37454545	0,055474453	0	0,058823526	0,11111112
1974_s_at	TP53	X02469	0,04151624	0,2763636	0,07789679	0,15234375	0,13658535	0	0,097731225	0,20990099	0,19602649	0,36107555	0,27796054	0,2587519	0,18181817	0,19270073	0,11428572	0,2352941	0,33333337
1975_s_at	IGF-I	X03563	0,33574006	0,41454542	0,58617336	0,484375	0,3804878	0,17226891	0,2827225	0,61584157	0,39072847	0,81946224	0,2006579	0,5235921	0,22909091	0,2510949	0,51428574	0,17647058	0,3888889
1976_s_at	"FES; FPS"	X06292	0	0	0	0	0	0	0	0	0	0	0	0	0	0,43065694	0	0,29411763	0
1977_s_at	ETS1	X14798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1978_at	ITGA2	X17033	0,08122743	0,010909091	0,015579358	0,09375	0,04634146	0	0,11867364	0	0	0,117797695	0,060855266	0	0	0,001459854	0	0	0
1979_s_at	NOL1	X55504	0	0,16	0,10516067	0,0546875	0,043902434	0,04411765	0	0	0,3112583	0,19206147	0,067434214	0,0456621	0	0,2189781	0	0	0
197_at	DR-nm23	U29656	0,200361	0,2890909	0,4031159	0,39257812	0,28780487	0,46428573	0,20593366	0,19603959	0,7046358	0,6965429	0,12006579	0,5251142	0,97090906	0,31094888	0	0,11764705	0,2777778
1980_s_at	nm23-H2	X58965	13,102887	13,550908	13,419669	11,8046875	17,32683	13,82353	10,387434	8,914851	13,256954	16,724712	9,402961	17,75647	10,141818	15,872993	10,628572	13,823528	11
1981_s_at	max	X60287	0	0,21272726	0,06426485	0	0,121951215	0,069327734	0,031413607	0	0	0,00256082	0	0,13394217	0,04	0	0	0	0
1983_at	CCND2	X68452	1,1083032	1,1545454	1,0438169	1,5253906	1,2951219	1,6785715	0,6666666	0,33861387	0,5483444	0,64020485	0,7713816	0,6438356	0,91272724	0,5430657	0,22857144	0,2352941	0,66666675
1984_s_at	ARHGDIB	X69549	0	0	0,095423564	0	0,004878049	0	0,003490401	0	0	0,15108836	0	0	0	0	0	0	0
1985_s_at	NM23H1	X73066	0,5469313	0,5672727	0,34274587	0,46875	0,8390244	0,5105042	0,45375213	0,20198019	0,14039735	0,8860435	0,001644737	0	0,8618182	0,14160584	0	0,058823526	0,16666669
1986_at	RBL2	X74594	0,02707581	0	0	0	0,09756097	0,039915968	0,052356016	0	0	0,030729836	0,032894738	0	0,003636364	0	0,02857143	0,11764705	0
1987_at	PDGFRA	X76079	0,07942238	0	0,32911393	0,005859375	0,15609756	0	0,24432808	0,015841585	0,005298013	0,12804097	0,08881579	0,08219179	0,2509091	0,18686132	0,085714296	0	0
1988_at	PDGFRA	X76079	1,2202165	1,0181818	0,7867576	0,5449219	0	0,006302522	0	0,3623762	1,2052981	0,18181819	1,21875	1,1674277	1,0109091	0,67299265	0	0,41176468	0,05555556
1989_at	BRCA2	U43746	0,014440432	0,049090907	0	0	0	0,05882353	0,048865613	0,08514852	0,055629138	0,012804098	0	0,012176561	0	0,001459854	0	0	0
198_g_at	DR-nm23	U29656	0,54332125	0,63454545	0,7030185	0,8613281	0,88048774	1,2205882	1,1099476	0,7069307	2,6490066	1,0396926	0,84375	1,2541858	0,9018181	1,3167883	0,8571429	0,52941173	0,5
1990_g_at	BRCA2	U43746	0,124548726	0	0,06426485	0,13085938	0,13658535	0,13025211	0,17801045	0	0	0,069142126	0,060855266	0,14307459	0	0,03941606	0	0	0
1991_s_at	MAPKAPK3	U43784	0,67509025	0,46727273	0,7010711	0,5917969	0,30975607	0,77941173	0,3979057	0,50495046	2,039735	1,1651728	0,5756579	0,5022831	0,58181816	0,51678836	0,54285717	0,35294116	0,11111112
1992_at	FHIT	U46922	0,33032486	0,62545455	0,60759497	0,47460938	0,36585364	0,5	0,28970328	0,46336633	0,5986755	0,43021765	0,66611844	0,630137	0,5454545	0,54160583	0,2857143	0,41176468	0,3888889
1993_s_at	BRCA1	U14680	0	0	0	0	0,14634146	0	0	0	0	0	0,011513158	0	0	0	0	0	0
1994_at	ATF2	U16028	0,101083025	0,038181815	0	0	0,07073171	0,14495799	0,06980802	0	0	0	0	0,009132421	0,0690909	0,054014597	0	0	0
1995_at	XPAC	U16815	0	0	0	0	0,11951219	0	0	0	0	0	0	0	0	0	0	0	0
1996_s_at	CCNF	U17105	0,14079422	0,32363635	0	0,05859375	0	0,34033617	0,13263524	0	0	0,16645327	0	0	0,007272727	0	0	0	0,05555556
1997_s_at	BAX	U19599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1998_i_at	BAX	U19599	7,611913	6,7981815	6,2921133	7,8242188	6,243902	5,9831934	8,223385	15,958416	10,927153	5,7439184	12,225329	8,047185	5,7381816	8,664233	15,542858	11	11,277778
1999_s_at	MXI2	U19775	0,1606498	0,21272726	0,18889971	0,1171875	0,24390243	0,037815128	0	0	0,01986755	0,069142126	0,08059211	0	0,34545454	0,07007299	0,02857143	0	0
199_s_at	PRKCL2	U33052	0,70758116	1,3272727	0,8821811	0,6855469	0,604878	0,79831934	0,4153577	0	0,07284768	0,3149808	0,11019737	0,065449014	0,62909085	0,25547445	0,085714296	0	0
2000_at	ATM	U26455	0,17509024	0,29272726	0,24148004	0,32226562	0,24634147	0,19327731	0	0,1920792	0,2039735	0,020486556	0,069078945	0,08828007	0,18545453	0,10072993	0,085714296	0,17647058	0,16666669
2001_g_at	ATM	U26455	0	0	0	0	0	0	0	0	0,049006622	0	0	0	0	0	0	0	0
2002_s_at	Bfl-1	U27467	0	0	0,04479065	0,0625	0,07317073	0,010504202	0,024432806	0	0	0,015364918	0	0	0	0	0	0	0
2003_s_at	GTBP	U28946	0,400722	0,5436363	0,34079844	0,2578125	0,45609757	0,41386557	0,24432808	0,38613862	0,14437085	0,3047375	0,40625003	0,2237443	0,2109091	0,3328467	0,2857143	0,58823526	0,7222222
2004_at	Mekk	U29671	0,025270756	0,12	0,021421617	0,078125	0,07317073	0,023109244	0	0	0,10463576	0	0,10361843	0,08675799	0,025454544	0,068613134	0	0	0
2005_s_at	hJak3S	U31317	0,47292417	0,49090907	0,8763389	0,47851562	0,6829268	0,81092435	0,9877835	1,2019802	0,56953645	0,5121639	1,1677632	1,1780822	1,2181817	0,61021894	1,2571429	0,8823529	1,0555556
2006_at	Jak3B	U31601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2007_g_at	Jak3B	U31601	0,22021659	0	0	0	0	0	0,048865613	0	0	0	0	0	0	0	0	0	0
2008_s_at	mdm2	U33199	0,09927797	0,06	0,021421617	0,06640625	0	0	0,041884813	0	0	0	0	0,114155255	0	0,018978102	0,02857143	0	0
2009_at	PTK2B	U33284	0,5144404	0,05818182	0,3836417	0,12890625	0,03414634	0,18067229	0	0,102970295	0,11788079	0,1715749	0,31085527	0,22678843	0,3781818	0,25255474	0	0,058823526	0,05555556
200_at	BMP-5	S81957	0	0,025454544	0	0	0,0902439	0	0	0	0	0	0	0	0	0,011678833	0	0,058823526	0,05555556
2010_at	Skp1	U33760	1,3285197	1,3472726	1,8266797	1,0078125	1,5829268	0,7668067	1,0331588	0,20594059	0,28211918	1,3137004	0,30427632	0,26788434	0,8145454	0,30072993	0,22857144	0,99999994	1,1666666
2011_s_at	BIK	U34584	0	0	0	0	0	0	0,27923208	0	0,046357617	0	0	0,00761035	0	0,02189781	0	0,11764705	0
2012_s_at	PRKDC	U34994	0,18231046	0,02909091	0,027263876	0,109375	0,09268292	0,060924374	0	0,104950495	0	0,15108836	0	0	0,20727271	0	0	0,058823526	0
2013_at	Dp-2	U35117	0	0	0	0	0	0	0,10471203	0,7861386	0,8821192	0,1049936	0,84046054	1,2130898	0,31272727	0,5693431	0,8285715	0,41176468	0,05555556
2014_s_at	MAP2K6	U39064	0,42779782	0,36727273	0,14216164	0,021484375	0,048780486	0,00210084	0,06631762	0,03168317	0,13245033	0	0	0,24353121	0,16727272	0,19124088	0,02857143	0,17647058	0
2015_s_at	hPMS2	U14658	0,046931405	0,092727266	0,06426485	0,16015625	0,102439016	0,0987395	0	0	0	0,020486556	0,009868422	0	0,08	0,10072993	0	0,058823526	0,16666669
2016_s_at	QM	M64241	7,945848	8,841818	9,818891	7,2929688	16,219511	10,445378	11,3054085	1,2990098	3,215894	18,12548	2,932566	3,8127856	18,647272	3,3722627	1,7714286	3,3529408	2,5
2017_s_at	CCND1	M64349	3,880866	4,2254543	5,0048685	4,3125	2,192683	8,071429	6,8900514	2,960396	4,7854304	2,353393	3,2269738	4,9071536	1,9490908	7,270073	3,057143	2,4117646	1,5000001
