Geneid	HS18	HS19
ENSG00000283071	0	0
ENSG00000283072	0	0
ENSG00000283075	2	5
ENSG00000283076	0	0
ENSG00000283078	6	19
ENSG00000283083	0	0
ENSG00000283084	0	3
ENSG00000283093	0	0
ENSG00000283095	1	0
ENSG00000283096	0	3
ENSG00000283097	2	32
ENSG00000283098	0	1
ENSG00000283101	0	0
ENSG00000283103	49	69
ENSG00000283108	57	66
ENSG00000283110	0	0
ENSG00000283117	0	0
ENSG00000283118	44	110
ENSG00000283122	22	37
ENSG00000283123	0	0
ENSG00000283125	6	8
ENSG00000283126	0	0
ENSG00000283128	1	10
ENSG00000283130	0	0
ENSG00000283131	1	0
ENSG00000283132	0	1
ENSG00000283133	0	0
ENSG00000283136	0	0
ENSG00000283138	5	5
ENSG00000283141	28	75
ENSG00000283142	0	0
ENSG00000283145	0	0
ENSG00000283146	4	8
ENSG00000283148	4	7
ENSG00000283149	0	0
ENSG00000283152	0	0
ENSG00000283154	165	155
ENSG00000283155	0	2
ENSG00000283156	4	7
ENSG00000283157	0	0
ENSG00000283159	0	1
ENSG00000283160	0	4
ENSG00000283162	0	0
ENSG00000283164	0	0
ENSG00000283165	0	0
ENSG00000283166	0	0
ENSG00000283167	1	2
ENSG00000283170	0	0
ENSG00000283172	0	0
ENSG00000283174	0	0
ENSG00000283175	44	56
ENSG00000283176	51	43
ENSG00000283178	0	4
ENSG00000283180	0	0
ENSG00000283183	0	0
ENSG00000283188	0	0
ENSG00000283189	0	0
ENSG00000283193	3	13
ENSG00000283195	0	0
ENSG00000283196	0	0
ENSG00000283197	45	45
ENSG00000283199	27	43
ENSG00000283200	0	0
ENSG00000283201	0	0
ENSG00000283202	1	0
ENSG00000283203	0	1
ENSG00000283204	1	4
ENSG00000283205	0	0
ENSG00000283206	5	1
ENSG00000283207	0	0
ENSG00000283208	78	171
ENSG00000283209	1	2
ENSG00000283210	0	2
ENSG00000283211	0	0
ENSG00000283212	0	0
ENSG00000283213	2	23
ENSG00000283214	0	0
ENSG00000283215	0	2
ENSG00000283217	0	0
ENSG00000283218	0	0
ENSG00000283219	0	0
ENSG00000283221	13	12
ENSG00000283222	0	0
ENSG00000283225	0	0
ENSG00000283227	0	0
ENSG00000283228	0	0
ENSG00000283230	0	0
ENSG00000283232	0	0
ENSG00000283234	2	2
ENSG00000283235	0	1
ENSG00000283236	63	138
ENSG00000283237	0	0
ENSG00000283238	0	0
ENSG00000283239	0	0
ENSG00000283240	2	1
ENSG00000283242	0	0
ENSG00000283246	0	0
ENSG00000283247	0	0
ENSG00000283249	0	0
ENSG00000283251	0	0
ENSG00000283255	0	0
ENSG00000283256	0	0
ENSG00000283257	0	0
ENSG00000283258	0	0
ENSG00000283259	0	0
ENSG00000283262	0	0
ENSG00000283265	2	2
ENSG00000283267	3	20
ENSG00000283268	5	1
ENSG00000283269	3	8
ENSG00000283270	0	0
ENSG00000283271	1	0
ENSG00000283273	34	34
ENSG00000283274	0	0
ENSG00000283275	0	0
ENSG00000283278	0	0
ENSG00000283279	0	0
ENSG00000283281	0	0
ENSG00000283283	0	5
ENSG00000283285	0	0
ENSG00000283286	2	1
ENSG00000283288	5	5
ENSG00000283289	0	0
ENSG00000283290	0	0
ENSG00000283291	0	0
ENSG00000283293	0	0
ENSG00000283294	0	9
ENSG00000283296	2	8
ENSG00000283297	20	28
ENSG00000283298	0	1
ENSG00000283300	0	5
ENSG00000283301	0	0
ENSG00000283303	0	0
ENSG00000283304	0	0
ENSG00000283307	0	22
ENSG00000283311	0	0
ENSG00000283312	35	55
ENSG00000283313	3	4
ENSG00000283314	0	0
ENSG00000283317	14	43
ENSG00000283320	0	0
ENSG00000283321	0	0
ENSG00000283324	0	2
ENSG00000283326	0	0
ENSG00000283327	0	0
ENSG00000283329	0	1
ENSG00000283330	0	0
ENSG00000283333	0	0
ENSG00000283334	0	0
ENSG00000283335	0	0
ENSG00000283337	2	4
ENSG00000283338	5	9
ENSG00000283339	0	0
ENSG00000283340	0	0
ENSG00000283341	87	179
ENSG00000283342	0	0
ENSG00000283343	0	0
ENSG00000283345	0	1
ENSG00000283346	0	0
ENSG00000283347	0	0
ENSG00000283349	0	0
ENSG00000283351	0	0
ENSG00000283352	0	0
ENSG00000283354	0	0
ENSG00000283355	35	62
ENSG00000283356	0	0
ENSG00000283359	0	0
ENSG00000283360	21	44
ENSG00000283361	0	0
ENSG00000283364	0	0
ENSG00000283365	0	0
ENSG00000283366	0	0
ENSG00000283367	0	0
ENSG00000283369	0	0
ENSG00000283371	0	0
ENSG00000283372	0	0
ENSG00000283375	0	0
ENSG00000283376	4	1
ENSG00000283377	0	0
ENSG00000283378	26	80
ENSG00000283379	0	0
ENSG00000283380	0	3
ENSG00000283381	0	0
ENSG00000283383	4	7
ENSG00000283384	0	0
ENSG00000283385	0	0
ENSG00000283386	0	0
ENSG00000283389	0	0
ENSG00000283390	0	0
ENSG00000283392	4	1
ENSG00000283393	0	0
ENSG00000283394	0	0
ENSG00000283399	55	136
ENSG00000283400	0	0
ENSG00000283402	111	147
ENSG00000283403	0	1
ENSG00000283405	0	0
ENSG00000283408	0	2
ENSG00000283409	0	3
ENSG00000283411	0	0
ENSG00000283412	0	0
ENSG00000283413	2	8
ENSG00000283414	3	2
ENSG00000283415	4	7
ENSG00000283416	0	0
ENSG00000283417	0	0
ENSG00000283418	6	3
ENSG00000283419	0	1
ENSG00000283420	0	0
ENSG00000283421	0	0
ENSG00000283422	7	10
ENSG00000283423	1	0
ENSG00000283426	0	0
ENSG00000283427	2	0
ENSG00000283428	0	0
ENSG00000283429	0	1
ENSG00000283431	0	0
ENSG00000283432	0	0
ENSG00000283433	0	0
ENSG00000283434	0	1
ENSG00000283435	0	0
ENSG00000283436	0	0
ENSG00000283438	0	0
ENSG00000283439	1	0
ENSG00000283440	0	0
ENSG00000283441	0	0
ENSG00000283442	2	2
ENSG00000283443	0	0
ENSG00000283444	2	2
ENSG00000283445	1	5
ENSG00000283446	0	0
ENSG00000283450	0	0
ENSG00000283451	0	0
ENSG00000283452	0	0
ENSG00000283453	0	0
ENSG00000283455	0	0
ENSG00000283456	0	1
ENSG00000283457	4	8
ENSG00000283458	0	0
ENSG00000283459	0	1
ENSG00000283461	0	0
ENSG00000283462	2	0
ENSG00000283463	3	9
ENSG00000283464	0	0
ENSG00000283468	0	0
ENSG00000283469	0	0
ENSG00000283471	0	0
ENSG00000283473	0	0
ENSG00000283474	0	1
ENSG00000283475	0	2
ENSG00000283476	0	0
ENSG00000283477	0	0
ENSG00000283479	0	0
ENSG00000283480	1	0
ENSG00000283481	0	0
ENSG00000283483	0	0
ENSG00000283484	0	0
ENSG00000283487	0	0
ENSG00000283489	0	0
ENSG00000283490	0	0
ENSG00000283491	22	35
ENSG00000283492	0	0
ENSG00000283493	0	0
ENSG00000283496	0	0
ENSG00000283497	0	0
ENSG00000283498	2	5
ENSG00000283499	0	1
ENSG00000283502	0	0
ENSG00000283503	5	37
ENSG00000283504	0	0
ENSG00000283505	0	0
ENSG00000283506	0	0
ENSG00000283507	0	0
ENSG00000283509	9	11
ENSG00000283511	0	5
ENSG00000283513	0	0
ENSG00000283514	8	7
ENSG00000283515	8	16
ENSG00000283516	2	3
ENSG00000283517	0	0
ENSG00000283518	71	22
ENSG00000283519	0	0
ENSG00000283522	0	0
ENSG00000283523	0	0
ENSG00000283524	0	0
ENSG00000283525	0	0
ENSG00000283526	30	58
ENSG00000283527	0	0
ENSG00000283528	0	3
ENSG00000283529	0	0
ENSG00000283532	7	11
ENSG00000283534	0	0
ENSG00000283535	0	0
ENSG00000283536	1	1
ENSG00000283537	0	0
ENSG00000283538	9	13
ENSG00000283540	0	0
ENSG00000283541	1	2
ENSG00000283542	0	0
ENSG00000283544	0	0
ENSG00000283545	0	0
ENSG00000283546	0	0
ENSG00000283547	0	0
ENSG00000283549	0	0
ENSG00000283550	0	0
ENSG00000283551	0	0
ENSG00000283554	2	0
ENSG00000283555	0	0
ENSG00000283556	1	2
ENSG00000283558	0	0
ENSG00000283559	0	0
ENSG00000283561	2	0
ENSG00000283562	0	0
ENSG00000283563	121	286
ENSG00000283564	0	0
ENSG00000283566	0	0
ENSG00000283567	1	2
ENSG00000283568	0	0
ENSG00000283569	0	0
ENSG00000283571	0	0
ENSG00000283572	1	1
ENSG00000283573	0	0
ENSG00000283575	15	2
ENSG00000283576	0	0
ENSG00000283578	0	1
ENSG00000283579	0	0
ENSG00000283580	0	0
ENSG00000283582	2	1
ENSG00000283583	0	0
ENSG00000283584	5	8
ENSG00000283586	18	9
ENSG00000283587	0	0
ENSG00000283588	1	0
ENSG00000283591	0	0
ENSG00000283592	0	0
ENSG00000283594	0	0
ENSG00000283597	0	6
ENSG00000283598	0	0
ENSG00000283599	0	1
ENSG00000283601	0	0
ENSG00000283602	8	20
ENSG00000283603	0	0
ENSG00000283604	0	0
ENSG00000283605	0	0
ENSG00000283607	0	0
ENSG00000283608	0	1
ENSG00000283609	0	0
ENSG00000283611	32	49
ENSG00000283612	0	0
ENSG00000283613	0	0
ENSG00000283614	0	0
ENSG00000283615	0	0
ENSG00000283616	0	0
ENSG00000283618	0	0
ENSG00000283621	0	0
ENSG00000283622	0	0
ENSG00000283625	0	0
ENSG00000283626	0	0
ENSG00000283627	0	0
ENSG00000283629	0	3
ENSG00000283631	0	0
ENSG00000283632	83	264
ENSG00000283633	21	20
ENSG00000283634	0	0
ENSG00000283635	1	8
ENSG00000283636	7	13
ENSG00000283637	0	0
ENSG00000283638	2	1
ENSG00000283639	2	3
ENSG00000283644	9	16
ENSG00000283645	0	0
ENSG00000283646	4	9
ENSG00000283647	37	94
ENSG00000283648	0	0
ENSG00000283653	14	15
ENSG00000283654	10	15
ENSG00000283656	0	0
ENSG00000283657	24	28
ENSG00000283659	0	0
ENSG00000283662	11	64
ENSG00000283663	0	0
ENSG00000283664	0	0
ENSG00000283665	0	0
ENSG00000283666	0	0
ENSG00000283667	2	3
ENSG00000283669	3	1
ENSG00000283672	1	1
ENSG00000283673	3	5
ENSG00000283674	143	340
ENSG00000283675	0	0
ENSG00000283676	3	3
ENSG00000283677	0	0
ENSG00000283678	0	0
ENSG00000283679	0	0
ENSG00000283680	0	0
ENSG00000283682	1	1
ENSG00000283683	6	12
ENSG00000283684	1	0
ENSG00000283685	0	0
ENSG00000283686	0	0
ENSG00000283688	0	0
ENSG00000283689	2	12
ENSG00000283690	0	0
ENSG00000283691	0	1
ENSG00000283692	0	0
ENSG00000283694	0	0
ENSG00000283695	0	0
ENSG00000283696	24	51
ENSG00000283697	1	2
ENSG00000283698	0	0
ENSG00000283699	4	1
ENSG00000283701	1	2
ENSG00000283703	5	49
ENSG00000283704	0	0
ENSG00000283705	0	0
ENSG00000283706	0	0
ENSG00000283709	0	0
ENSG00000283710	0	0
ENSG00000283712	0	0
ENSG00000283717	0	0
ENSG00000283721	0	0
ENSG00000283724	0	0
ENSG00000283726	0	0
ENSG00000283728	0	0
ENSG00000283733	0	0
ENSG00000283734	0	0
ENSG00000283736	0	0
ENSG00000283737	1	2
ENSG00000283740	0	0
ENSG00000283743	0	0
ENSG00000283744	0	0
ENSG00000283745	0	0
ENSG00000283749	0	1
ENSG00000283751	0	0
ENSG00000283752	0	6
ENSG00000283755	5	36
ENSG00000283757	4	13
ENSG00000283758	0	0
ENSG00000283759	0	0
ENSG00000283761	28	29
ENSG00000283762	0	0
ENSG00000283764	0	0
ENSG00000283765	4	6
ENSG00000283766	0	1
ENSG00000283768	0	0
ENSG00000283769	0	0
ENSG00000283770	0	0
ENSG00000283772	0	0
ENSG00000283773	0	0
ENSG00000283774	0	0
ENSG00000283775	0	0
ENSG00000283776	0	0
ENSG00000283782	0	0
ENSG00000283783	0	0
ENSG00000283785	0	0
ENSG00000283787	53	213
ENSG00000283788	0	0
ENSG00000283789	0	0
ENSG00000283791	0	0
ENSG00000283792	0	0
ENSG00000283793	0	0
ENSG00000283795	0	0
ENSG00000283796	0	0
ENSG00000283797	0	0
ENSG00000283798	0	0
ENSG00000283799	0	0
ENSG00000283801	0	0
ENSG00000283803	0	0
ENSG00000283805	0	0
ENSG00000283809	0	0
ENSG00000283813	7	2
ENSG00000283815	0	0
ENSG00000283818	0	0
ENSG00000283819	0	0
ENSG00000283821	0	0
ENSG00000283822	0	0
ENSG00000283824	0	0
ENSG00000283828	58	115
ENSG00000283829	0	0
ENSG00000283836	0	0
ENSG00000283839	0	0
ENSG00000283840	0	0
ENSG00000283842	0	0
ENSG00000283844	0	0
ENSG00000283845	0	0
ENSG00000283848	0	0
ENSG00000283849	22	33
ENSG00000283853	0	0
ENSG00000283856	0	0
ENSG00000283857	0	0
ENSG00000283858	0	0
ENSG00000283863	0	0
ENSG00000283865	0	0
ENSG00000283867	0	0
ENSG00000283871	0	0
ENSG00000283873	0	0
ENSG00000283874	0	0
ENSG00000283876	0	0
ENSG00000283877	0	0
ENSG00000283879	0	0
ENSG00000283880	0	0
ENSG00000283881	0	0
ENSG00000283885	0	0
ENSG00000283886	5	0
ENSG00000283888	0	0
ENSG00000283891	3	2
ENSG00000283894	0	0
ENSG00000283897	10	33
ENSG00000283899	1	1
ENSG00000283900	2	3
ENSG00000283904	0	0
ENSG00000283906	0	0
ENSG00000283907	399	49
ENSG00000283913	45	53
ENSG00000283914	0	3
ENSG00000283920	0	0
ENSG00000283921	0	0
ENSG00000283923	0	0
ENSG00000283926	0	0
ENSG00000283927	0	0
ENSG00000283928	0	0
ENSG00000283929	1	3
ENSG00000283930	27	43
ENSG00000283931	0	0
ENSG00000283933	0	0
ENSG00000283935	0	0
ENSG00000283936	0	0
ENSG00000283938	0	0
ENSG00000283940	0	0
ENSG00000283941	0	0
ENSG00000283944	0	0
ENSG00000283945	1	1
ENSG00000283948	0	0
ENSG00000283950	0	0
ENSG00000283952	0	0
ENSG00000283956	0	0
ENSG00000283958	0	0
ENSG00000283959	11	11
ENSG00000283967	0	0
ENSG00000283969	1	0
ENSG00000283971	0	0
ENSG00000283972	0	0
ENSG00000283973	12	6
ENSG00000283977	0	0
ENSG00000283978	0	0
ENSG00000283980	0	1
ENSG00000283982	0	3
ENSG00000283988	0	0
ENSG00000283990	0	0
ENSG00000283991	2	6
ENSG00000283992	2	1
ENSG00000283994	12	35
ENSG00000283998	0	0
ENSG00000283999	0	0
ENSG00000284000	0	0
ENSG00000284003	0	0
ENSG00000284005	0	0
ENSG00000284008	0	0
ENSG00000284010	0	0
ENSG00000284011	0	0
ENSG00000284012	0	0
ENSG00000284015	0	6
ENSG00000284018	0	1
ENSG00000284020	0	0
ENSG00000284024	273	436
ENSG00000284027	0	0
ENSG00000284028	0	0
ENSG00000284029	0	0
ENSG00000284031	0	0
ENSG00000284032	2	2
ENSG00000284034	0	0
ENSG00000284035	0	1
ENSG00000284038	0	0
ENSG00000284040	0	0
ENSG00000284042	0	0
ENSG00000284043	0	0
ENSG00000284047	0	0
ENSG00000284048	0	0
ENSG00000284049	0	0
ENSG00000284052	257	544
ENSG00000284054	0	0
ENSG00000284055	0	0
ENSG00000284057	0	0
ENSG00000284059	0	3
ENSG00000284060	0	0
ENSG00000284062	3	1
ENSG00000284064	0	0
ENSG00000284065	0	0
ENSG00000284067	0	0
ENSG00000284070	3	13
ENSG00000284071	1	0
ENSG00000284074	0	0
ENSG00000284078	0	0
ENSG00000284079	0	0
ENSG00000284081	0	0
ENSG00000284082	0	0
ENSG00000284084	0	0
ENSG00000284085	0	0
ENSG00000284087	0	0
ENSG00000284092	0	0
ENSG00000284094	0	0
ENSG00000284095	15	26
ENSG00000284098	0	0
ENSG00000284107	0	0
ENSG00000284108	0	0
ENSG00000284112	0	0
ENSG00000284114	0	0
ENSG00000284116	0	1
ENSG00000284117	0	0
ENSG00000284118	0	0
ENSG00000284121	0	0
ENSG00000284122	0	0
ENSG00000284125	0	0
ENSG00000284128	0	0
ENSG00000284129	0	0
ENSG00000284130	6	15
ENSG00000284134	0	0
ENSG00000284135	0	0
ENSG00000284138	3	3
ENSG00000284139	0	0
ENSG00000284140	0	0
ENSG00000284142	0	0
ENSG00000284143	0	0
ENSG00000284144	0	0
ENSG00000284146	0	0
ENSG00000284147	0	0
ENSG00000284148	0	0
ENSG00000284149	0	0
ENSG00000284152	0	0
ENSG00000284154	20	15
ENSG00000284155	0	0
ENSG00000284157	0	0
ENSG00000284158	1	3
ENSG00000284159	0	0
ENSG00000284160	0	0
ENSG00000284162	0	0
ENSG00000284163	0	0
ENSG00000284167	0	0
ENSG00000284171	0	0
ENSG00000284172	0	0
ENSG00000284173	0	0
ENSG00000284175	0	0
ENSG00000284176	0	0
ENSG00000284179	0	0
ENSG00000284180	1	1
ENSG00000284182	0	0
ENSG00000284184	0	0
ENSG00000284185	0	0
ENSG00000284186	0	0
ENSG00000284188	0	2
ENSG00000284190	0	0
ENSG00000284191	0	0
ENSG00000284193	0	0
ENSG00000284194	1	3
ENSG00000284195	0	0
ENSG00000284196	1	7
ENSG00000284197	0	0
ENSG00000284200	0	0
ENSG00000284202	0	0
ENSG00000284203	0	0
ENSG00000284204	0	0
ENSG00000284209	0	0
ENSG00000284214	0	0
ENSG00000284216	0	0
ENSG00000284219	0	0
ENSG00000284221	0	0
ENSG00000284224	0	0
ENSG00000284229	0	0
ENSG00000284231	1	3
ENSG00000284233	0	0
ENSG00000284234	0	0
ENSG00000284237	133	349
ENSG00000284239	0	0
ENSG00000284240	0	4
ENSG00000284242	0	0
ENSG00000284246	0	0
ENSG00000284247	0	0
ENSG00000284250	0	0
ENSG00000284251	0	0
ENSG00000284252	0	0
ENSG00000284253	0	0
ENSG00000284256	0	0
ENSG00000284258	0	0
ENSG00000284259	0	0
ENSG00000284261	0	0
ENSG00000284263	0	0
ENSG00000284265	0	0
ENSG00000284266	5	13
ENSG00000284268	0	0
ENSG00000284269	0	0
ENSG00000284272	0	0
ENSG00000284276	0	0
ENSG00000284277	0	0
ENSG00000284280	0	0
ENSG00000284283	0	0
ENSG00000284284	0	0
ENSG00000284286	0	1
ENSG00000284288	0	0
ENSG00000284289	0	0
ENSG00000284291	0	0
ENSG00000284292	11	18
ENSG00000284293	0	0
ENSG00000284294	0	0
ENSG00000284300	0	0
ENSG00000284305	0	0
ENSG00000284306	0	0
ENSG00000284308	3	12
ENSG00000284309	7	8
ENSG00000284310	0	0
ENSG00000284311	0	0
ENSG00000284317	0	0
ENSG00000284321	0	0
ENSG00000284324	3	5
ENSG00000284325	0	0
ENSG00000284327	0	0
ENSG00000284328	0	0
ENSG00000284329	0	0
ENSG00000284331	0	0
ENSG00000284332	0	0
ENSG00000284334	0	0
ENSG00000284336	0	0
ENSG00000284337	0	0
ENSG00000284341	0	0
ENSG00000284343	0	0
ENSG00000284344	0	0
ENSG00000284346	0	0
ENSG00000284351	0	0
ENSG00000284353	0	0
ENSG00000284356	0	0
ENSG00000284357	0	0
ENSG00000284360	0	0
ENSG00000284361	0	0
ENSG00000284362	0	0
ENSG00000284363	0	0
ENSG00000284364	0	0
ENSG00000284368	0	0
ENSG00000284370	0	0
ENSG00000284372	0	0
ENSG00000284373	0	0
ENSG00000284375	0	0
ENSG00000284376	0	0
ENSG00000284377	0	0
ENSG00000284378	0	0
ENSG00000284380	0	0
ENSG00000284385	0	0
ENSG00000284386	0	0
ENSG00000284387	0	0
ENSG00000284388	0	0
ENSG00000284391	106	49
ENSG00000284393	0	0
ENSG00000284394	0	0
ENSG00000284395	16	24
ENSG00000284399	0	0
ENSG00000284402	0	0
ENSG00000284407	0	0
ENSG00000284410	0	0
ENSG00000284411	0	0
ENSG00000284412	0	0
ENSG00000284415	0	0
ENSG00000284416	0	0
ENSG00000284418	6	5
ENSG00000284419	0	0
ENSG00000284421	0	0
ENSG00000284424	0	0
ENSG00000284425	0	0
ENSG00000284427	0	0
ENSG00000284428	249	492
ENSG00000284430	9	9
ENSG00000284431	2	6
ENSG00000284433	0	0
ENSG00000284435	0	0
ENSG00000284436	0	0
ENSG00000284438	0	0
ENSG00000284439	0	0
ENSG00000284440	0	0
ENSG00000284442	0	0
ENSG00000284443	0	0
ENSG00000284446	0	0
ENSG00000284447	0	0
ENSG00000284448	0	0
ENSG00000284450	0	0
ENSG00000284452	0	0
ENSG00000284453	0	0
ENSG00000284458	0	0
ENSG00000284459	0	0
ENSG00000284461	1	3
ENSG00000284463	0	0
ENSG00000284464	0	0
ENSG00000284465	0	0
ENSG00000284469	0	0
ENSG00000284471	6	2
ENSG00000284473	0	0
ENSG00000284474	0	0
ENSG00000284479	0	0
ENSG00000284481	0	0
ENSG00000284482	0	0
ENSG00000284484	23	100
ENSG00000284485	0	0
ENSG00000284488	0	0
ENSG00000284489	0	0
ENSG00000284490	0	1
ENSG00000284491	0	2
ENSG00000284498	0	0
ENSG00000284499	0	0
ENSG00000284500	0	0
ENSG00000284503	0	0
ENSG00000284505	0	1
ENSG00000284508	85	105
ENSG00000284512	3	1
ENSG00000284513	0	1
ENSG00000284516	1	1
ENSG00000284517	0	0
ENSG00000284518	0	0
ENSG00000284519	0	0
ENSG00000284520	0	0
ENSG00000284522	0	0
ENSG00000284523	6	7
ENSG00000284525	0	0
ENSG00000284526	16	26
ENSG00000284532	0	0
ENSG00000284534	0	0
ENSG00000284535	0	0
ENSG00000284536	0	0
ENSG00000284538	0	0
ENSG00000284540	0	0
ENSG00000284541	0	0
ENSG00000284542	0	0
ENSG00000284543	1	1
ENSG00000284544	0	0
ENSG00000284546	0	0
ENSG00000284547	0	0
ENSG00000284550	0	0
ENSG00000284553	0	0
ENSG00000284554	0	0
ENSG00000284557	0	0
ENSG00000284558	0	0
ENSG00000284564	0	0
ENSG00000284565	0	0
ENSG00000284567	0	0
ENSG00000284568	0	0
ENSG00000284570	0	0
ENSG00000284572	0	0
ENSG00000284574	0	0
ENSG00000284575	0	0
ENSG00000284583	0	0
ENSG00000284584	0	0
ENSG00000284585	0	0
ENSG00000284586	0	0
ENSG00000284587	0	0
ENSG00000284591	0	0
ENSG00000284592	0	0
ENSG00000284594	0	0
ENSG00000284595	0	0
ENSG00000284596	0	0
ENSG00000284600	2	0
ENSG00000284601	0	0
ENSG00000284602	93	151
ENSG00000284603	0	0
ENSG00000284604	0	0
ENSG00000284605	2	4
ENSG00000284606	34	110
ENSG00000284607	1	0
ENSG00000284608	0	0
ENSG00000284609	0	2
ENSG00000284610	0	0
ENSG00000284611	0	0
ENSG00000284612	578	1445
ENSG00000284613	0	0
ENSG00000284614	0	2
ENSG00000284615	3	7
ENSG00000284616	0	0
ENSG00000284617	0	0
ENSG00000284618	0	1
ENSG00000284619	0	0
ENSG00000284620	0	0
ENSG00000284621	0	0
ENSG00000284622	0	0
ENSG00000284623	0	0
ENSG00000284624	1	1
ENSG00000284625	0	0
ENSG00000284626	2	1
ENSG00000284627	0	0
ENSG00000284628	0	0
ENSG00000284629	0	0
ENSG00000284630	2	1
ENSG00000284631	0	0
ENSG00000284632	0	0
ENSG00000284633	10	22
ENSG00000284634	13	26
ENSG00000284635	0	0
ENSG00000284636	0	0
ENSG00000284637	0	0
ENSG00000284638	0	0
ENSG00000284639	0	0
ENSG00000284640	0	5
ENSG00000284641	0	0
ENSG00000284642	9	26
ENSG00000284643	0	0
ENSG00000284644	0	0
ENSG00000284645	0	0
ENSG00000284646	1	2
ENSG00000284648	1	1
ENSG00000284649	0	0
ENSG00000284650	0	1
ENSG00000284651	0	1
ENSG00000284652	16	11
ENSG00000284653	0	0
ENSG00000284654	0	0
ENSG00000284655	1	1
ENSG00000284656	0	0
ENSG00000284657	33	73
ENSG00000284658	0	0
ENSG00000284659	0	0
ENSG00000284660	0	0
ENSG00000284661	0	0
ENSG00000284662	0	0
ENSG00000284663	0	0
ENSG00000284664	6	10
ENSG00000284665	0	0
ENSG00000284666	0	0
ENSG00000284667	0	0
ENSG00000284668	1	0
ENSG00000284669	421	511
ENSG00000284670	0	1
ENSG00000284671	4	3
ENSG00000284672	21	9
ENSG00000284673	0	0
ENSG00000284674	0	0
ENSG00000284675	2	6
ENSG00000284676	0	0
ENSG00000284677	2	4
ENSG00000284678	2	0
ENSG00000284679	0	0
ENSG00000284680	0	1
ENSG00000284682	0	0
ENSG00000284684	0	0
ENSG00000284685	35	115
ENSG00000284686	29	52
ENSG00000284687	0	0
ENSG00000284688	2	5
ENSG00000284689	0	0
ENSG00000284690	0	1
ENSG00000284691	81	194
ENSG00000284692	0	0
ENSG00000284693	42	73
ENSG00000284694	0	0
ENSG00000284695	0	0
ENSG00000284696	2	0
ENSG00000284697	12	11
ENSG00000284698	0	0
ENSG00000284699	2	0
ENSG00000284700	1	0
ENSG00000284701	0	1
ENSG00000284702	0	0
ENSG00000284703	0	0
ENSG00000284704	0	0
ENSG00000284705	0	0
ENSG00000284706	0	0
ENSG00000284707	64	157
ENSG00000284708	1	8
ENSG00000284709	3	24
ENSG00000284710	0	0
ENSG00000284711	1	1
ENSG00000284713	41	114
ENSG00000284715	0	4
ENSG00000284716	0	3
ENSG00000284717	0	0
ENSG00000284718	0	0
ENSG00000284719	0	4
ENSG00000284720	0	0
ENSG00000284721	3	1
ENSG00000284722	1	3
ENSG00000284723	0	0
ENSG00000284724	0	0
ENSG00000284725	0	0
ENSG00000284726	50	76
ENSG00000284727	0	0
ENSG00000284728	0	0
ENSG00000284730	1	6
ENSG00000284731	0	2
ENSG00000284732	0	0
ENSG00000284733	0	0
ENSG00000284734	3	2
ENSG00000284735	24	44
ENSG00000284736	1	3
ENSG00000284738	20	45
ENSG00000284739	0	0
ENSG00000284740	0	0
ENSG00000284742	0	0
ENSG00000284743	0	0
ENSG00000284744	0	0
ENSG00000284745	0	0
ENSG00000284746	0	0
ENSG00000284747	30	92
ENSG00000284748	0	2
ENSG00000284753	5	9
ENSG00000284762	0	0
ENSG00000284763	0	0
ENSG00000284770	125	184
ENSG00000284772	0	0
ENSG00000284773	9	28
ENSG00000284776	0	0
ENSG00000284779	0	0
ENSG00000284783	0	0
ENSG00000284788	0	0
ENSG00000284791	14	13
ENSG00000284797	1	2
ENSG00000284800	0	0
ENSG00000284803	0	0
ENSG00000284808	0	13
ENSG00000284809	0	0
ENSG00000284820	7	7
ENSG00000284823	0	0
ENSG00000284825	0	1
ENSG00000284829	0	0
ENSG00000284830	13	22
ENSG00000284834	0	0
ENSG00000284837	0	0
ENSG00000284839	0	0
ENSG00000284840	0	0
ENSG00000284842	0	3
ENSG00000284844	0	0
ENSG00000284846	0	0
ENSG00000284847	0	0
ENSG00000284848	0	0
ENSG00000284858	22	27
ENSG00000284862	9	34
ENSG00000284867	0	0
ENSG00000284873	0	1
ENSG00000284874	35	59
ENSG00000284876	0	0
ENSG00000284879	6	4
ENSG00000284882	4	3
ENSG00000284883	0	0
ENSG00000284892	0	0
ENSG00000284895	0	0
ENSG00000284902	5	8
ENSG00000284906	0	0
ENSG00000284914	0	1
ENSG00000284917	0	0
ENSG00000284922	1	1
ENSG00000284928	5	3
ENSG00000284930	0	2
ENSG00000284931	0	0
ENSG00000284932	5	7
ENSG00000284934	4	3
ENSG00000284946	50	74
ENSG00000284948	1	3
ENSG00000284951	0	0
ENSG00000284952	4	3
ENSG00000284954	0	0
ENSG00000284956	0	0
ENSG00000284957	0	0
ENSG00000284959	48	105
ENSG00000284962	0	0
ENSG00000284964	0	0
ENSG00000284966	152	296
ENSG00000284968	195	181
ENSG00000284969	6	10
ENSG00000284976	0	0
ENSG00000284977	48	121
ENSG00000284981	0	0
ENSG00000284985	0	0
ENSG00000284986	0	1
ENSG00000284987	0	0
ENSG00000284988	0	0
ENSG00000284989	0	0
ENSG00000284994	29	42
ENSG00000284999	0	0
ENSG00000285000	4	4
ENSG00000285006	0	0
ENSG00000285010	0	0
ENSG00000285012	0	0
ENSG00000285016	0	0
ENSG00000285018	6	4
