Geneid	HS13
ENSG00000276487	0
ENSG00000135678	284
ENSG00000256136	0
ENSG00000204603	3
ENSG00000242986	8
ENSG00000258034	9
ENSG00000256542	0
ENSG00000244390	7
ENSG00000244060	10
ENSG00000110887	0
ENSG00000257281	0
ENSG00000250280	169
ENSG00000173093	1
ENSG00000258024	8
ENSG00000257046	0
ENSG00000250748	9
ENSG00000280217	3
ENSG00000256695	0
ENSG00000226469	32
ENSG00000258133	0
ENSG00000286386	0
ENSG00000259862	0
ENSG00000280405	0
ENSG00000256310	0
ENSG00000280002	207
ENSG00000255916	0
ENSG00000286016	0
ENSG00000257288	5
ENSG00000151136	49
ENSG00000258215	14
ENSG00000278916	9
ENSG00000257683	0
ENSG00000226356	0
ENSG00000255838	24
ENSG00000256125	0
ENSG00000273824	5
ENSG00000279952	0
ENSG00000256659	0
ENSG00000139370	592
ENSG00000280364	0
ENSG00000255998	0
ENSG00000257711	0
ENSG00000279746	0
ENSG00000255900	0
ENSG00000256484	0
ENSG00000279500	98
ENSG00000286991	0
ENSG00000278872	0
ENSG00000111245	346
ENSG00000230294	0
ENSG00000255944	0
ENSG00000256581	0
ENSG00000255853	0
ENSG00000270445	2
ENSG00000255704	0
ENSG00000287982	0
ENSG00000256417	7
ENSG00000258099	7
ENSG00000280319	1
ENSG00000257758	0
ENSG00000274695	2
ENSG00000287792	0
ENSG00000089169	2
ENSG00000279113	0
ENSG00000278866	0
ENSG00000279180	12
ENSG00000257595	7
ENSG00000255866	0
ENSG00000257025	3
ENSG00000089041	221
ENSG00000241765	2
ENSG00000249345	8
ENSG00000275232	0
ENSG00000151952	0
ENSG00000198270	494
ENSG00000176422	419
ENSG00000151948	5
ENSG00000257817	4
ENSG00000286520	2
ENSG00000179520	0
ENSG00000256292	0
ENSG00000255714	0
ENSG00000257624	18
ENSG00000286394	0
ENSG00000257773	164
ENSG00000258373	1309
ENSG00000185482	77
ENSG00000089234	680
ENSG00000286246	0
ENSG00000248703	0
ENSG00000257507	0
ENSG00000111666	1648
ENSG00000241590	0
ENSG00000256286	0
ENSG00000286354	0
ENSG00000286410	2
ENSG00000258343	1
ENSG00000256597	0
ENSG00000256287	15
ENSG00000135111	555
ENSG00000287112	0
ENSG00000275409	1
ENSG00000272963	6
ENSG00000255923	0
ENSG00000166111	17
ENSG00000276292	5
ENSG00000258117	0
ENSG00000283582	0
ENSG00000272369	16
ENSG00000258346	0
ENSG00000286791	7
ENSG00000257327	2
ENSG00000227059	0
ENSG00000278266	26
ENSG00000257859	2
ENSG00000256022	0
ENSG00000256218	2
ENSG00000255757	0
ENSG00000176834	702
ENSG00000256630	3
ENSG00000139351	214
ENSG00000213344	26
ENSG00000256714	0
ENSG00000086159	4
ENSG00000258830	0
ENSG00000287622	0
ENSG00000286233	0
ENSG00000256137	0
ENSG00000287339	0
ENSG00000257767	0
ENSG00000111696	251
ENSG00000256362	0
ENSG00000286922	0
ENSG00000257021	0
ENSG00000271642	5
ENSG00000256496	0
ENSG00000256146	1
ENSG00000256209	0
ENSG00000111790	702
ENSG00000271963	2
ENSG00000258108	0
ENSG00000256849	217
ENSG00000279388	1
ENSG00000286462	0
ENSG00000257754	0
ENSG00000256888	0
ENSG00000257726	0
ENSG00000286662	0
ENSG00000279475	0
ENSG00000257035	1
ENSG00000255945	0
ENSG00000173208	544
ENSG00000288523	1
ENSG00000127337	150
ENSG00000199912	0
ENSG00000201780	0
ENSG00000223042	10
ENSG00000201663	0
ENSG00000278459	0
ENSG00000201549	0
ENSG00000251747	0
ENSG00000251908	0
ENSG00000212358	0
ENSG00000283475	0
ENSG00000199551	2
ENSG00000283665	0
ENSG00000206662	0
ENSG00000200105	5
ENSG00000240481	1
ENSG00000207010	0
ENSG00000212172	0
ENSG00000201624	0
ENSG00000212549	5
ENSG00000283603	0
ENSG00000272435	1
ENSG00000253016	0
ENSG00000252364	1
ENSG00000222950	0
ENSG00000274293	0
ENSG00000251781	0
ENSG00000199556	0
ENSG00000201788	0
ENSG00000199843	0
ENSG00000201708	0
ENSG00000200885	4
ENSG00000207026	0
ENSG00000221604	1
ENSG00000212496	0
ENSG00000252204	0
ENSG00000206612	16
ENSG00000207313	1
ENSG00000221491	2
ENSG00000281842	0
ENSG00000199571	0
ENSG00000252421	0
ENSG00000238669	0
ENSG00000212475	0
ENSG00000253053	0
ENSG00000251931	0
ENSG00000251822	0
ENSG00000222210	0
ENSG00000212599	0
ENSG00000202471	0
ENSG00000252607	0
ENSG00000221365	0
ENSG00000200814	4
ENSG00000252660	0
ENSG00000200296	0
ENSG00000275881	7
ENSG00000284360	0
ENSG00000274459	0
ENSG00000266185	1
ENSG00000207136	1
ENSG00000212461	11
ENSG00000278108	13
ENSG00000252415	0
ENSG00000200183	2
ENSG00000200428	4
ENSG00000223273	0
ENSG00000207387	0
ENSG00000251893	0
ENSG00000199245	0
ENSG00000238302	0
ENSG00000252850	0
ENSG00000264405	0
ENSG00000206650	15
ENSG00000201809	0
ENSG00000201942	1
ENSG00000243015	0
ENSG00000283677	0
ENSG00000252770	1
ENSG00000207763	3
ENSG00000208022	0
ENSG00000265227	0
ENSG00000199172	3
ENSG00000207365	1
ENSG00000212448	0
ENSG00000202470	1
ENSG00000212535	11
ENSG00000266099	0
ENSG00000201502	0
ENSG00000265861	0
ENSG00000202534	0
ENSG00000252220	2
ENSG00000207414	0
ENSG00000200011	0
ENSG00000277062	1
ENSG00000244091	0
ENSG00000252366	0
ENSG00000265917	5
ENSG00000201435	7
ENSG00000252863	0
ENSG00000202249	0
ENSG00000206929	0
ENSG00000199895	0
ENSG00000201296	0
ENSG00000223046	0
ENSG00000221148	0
ENSG00000283818	0
ENSG00000244391	8
ENSG00000283476	0
ENSG00000222544	0
ENSG00000263890	0
ENSG00000222255	4
ENSG00000199933	10
ENSG00000201168	0
ENSG00000222932	1
ENSG00000206899	10
ENSG00000222579	2
ENSG00000264978	17
ENSG00000222890	0
ENSG00000200060	0
ENSG00000199506	0
ENSG00000202368	0
ENSG00000264037	0
ENSG00000200897	0
ENSG00000252459	0
ENSG00000274697	2
ENSG00000273700	0
ENSG00000238609	0
ENSG00000283507	0
ENSG00000207622	15
ENSG00000221476	2
ENSG00000201042	0
ENSG00000200665	2
ENSG00000206790	1
ENSG00000253080	0
ENSG00000273499	0
ENSG00000222302	0
ENSG00000207967	0
ENSG00000266610	0
ENSG00000223126	0
ENSG00000252827	4
ENSG00000252659	0
ENSG00000272215	5
ENSG00000283389	0
ENSG00000199809	0
ENSG00000240205	0
ENSG00000239082	4
ENSG00000212138	2
ENSG00000284402	0
ENSG00000199584	0
ENSG00000253089	0
ENSG00000212251	0
ENSG00000200112	0
ENSG00000238443	0
ENSG00000265635	5
ENSG00000239190	0
ENSG00000244112	0
ENSG00000264295	0
ENSG00000221479	0
ENSG00000201324	0
ENSG00000251844	0
ENSG00000207586	0
ENSG00000273942	0
ENSG00000274230	0
ENSG00000275231	0
ENSG00000273570	0
ENSG00000275971	0
ENSG00000274819	0
ENSG00000278802	0
ENSG00000276398	0
ENSG00000277081	0
ENSG00000265061	0
ENSG00000277217	0
ENSG00000266043	0
ENSG00000006831	1573
ENSG00000271500	41
ENSG00000285627	51
ENSG00000243663	185
ENSG00000151062	68
ENSG00000287698	1
ENSG00000166159	0
ENSG00000235049	0
ENSG00000151065	459
ENSG00000203593	110
ENSG00000256837	117
ENSG00000282022	4
ENSG00000111752	580
ENSG00000003056	1591
ENSG00000139187	154
ENSG00000257105	9
ENSG00000213049	21
ENSG00000255776	10
ENSG00000214851	94
ENSG00000245105	224
ENSG00000256937	29
ENSG00000256720	36
ENSG00000126838	543
ENSG00000256817	23
ENSG00000283429	1
ENSG00000231503	2
ENSG00000222982	0
ENSG00000255830	0
ENSG00000258244	170
ENSG00000258254	0
ENSG00000199220	0
ENSG00000089225	6021
ENSG00000201198	5
ENSG00000258001	1
ENSG00000175189	1
ENSG00000287200	4
ENSG00000111087	60
ENSG00000123329	202
ENSG00000166986	2379
ENSG00000284152	0
ENSG00000285133	0
ENSG00000208028	6
ENSG00000166987	859
ENSG00000166908	681
ENSG00000178498	1197
ENSG00000240771	253
ENSG00000224713	50
ENSG00000287908	5
ENSG00000135454	69
ENSG00000242990	0
ENSG00000257342	0
ENSG00000255737	0
ENSG00000135452	712
ENSG00000135446	812
ENSG00000283621	0
ENSG00000139266	319
ENSG00000037897	74
ENSG00000123427	77
ENSG00000257921	0
ENSG00000123297	94
ENSG00000270039	43
ENSG00000206749	0
ENSG00000269903	30
ENSG00000229899	0
ENSG00000258167	0
ENSG00000207492	0
ENSG00000257680	0
ENSG00000266923	0
ENSG00000258262	96
ENSG00000240721	0
ENSG00000165805	3
ENSG00000133641	209
ENSG00000252747	2
ENSG00000257752	6
ENSG00000158113	38
ENSG00000204671	2
ENSG00000176383	19
ENSG00000256861	0
ENSG00000139719	307
ENSG00000214760	10
ENSG00000257097	21
ENSG00000227825	72
ENSG00000225185	1
ENSG00000212443	90
ENSG00000166130	176
ENSG00000120802	798
ENSG00000139194	114
ENSG00000200345	0
ENSG00000256967	32
ENSG00000139182	866
ENSG00000285770	4
ENSG00000255572	3
ENSG00000256480	0
ENSG00000258012	363
ENSG00000257195	42
ENSG00000279551	6
ENSG00000247131	2
ENSG00000258052	0
ENSG00000166268	12
ENSG00000257241	0
ENSG00000257139	13
ENSG00000287132	0
ENSG00000279530	129
ENSG00000135643	270
ENSG00000222405	0
ENSG00000175899	57218
ENSG00000166148	163
ENSG00000110987	763
ENSG00000174099	3215
ENSG00000110881	101
ENSG00000235162	43
ENSG00000284791	17
ENSG00000205810	1
ENSG00000090612	589
ENSG00000127334	2309
ENSG00000136051	1752
ENSG00000139620	807
ENSG00000111700	1
ENSG00000111271	1666
ENSG00000166006	0
ENSG00000133858	1921
ENSG00000139350	477
ENSG00000111077	7516
ENSG00000177406	255
ENSG00000256672	17
ENSG00000221439	15
ENSG00000285704	17
ENSG00000002016	563
ENSG00000250132	191
ENSG00000111684	189
ENSG00000239701	2
ENSG00000257078	4
ENSG00000159403	6518
ENSG00000139197	1160
ENSG00000139438	174
ENSG00000255650	9
ENSG00000263510	0
ENSG00000256351	6
ENSG00000241413	4
ENSG00000249094	0
ENSG00000202034	0
ENSG00000221949	87
ENSG00000257354	352
ENSG00000199179	0
ENSG00000241941	2
ENSG00000111199	83
ENSG00000139433	485
ENSG00000255892	62
ENSG00000255960	12
ENSG00000256138	0
ENSG00000139151	3
ENSG00000255993	31
ENSG00000255648	2
ENSG00000177938	0
ENSG00000139144	14
ENSG00000083782	2
ENSG00000139329	3447
ENSG00000011465	24899
ENSG00000258148	0
ENSG00000257452	0
ENSG00000258159	4
ENSG00000111775	311
ENSG00000111780	0
ENSG00000170855	184
ENSG00000257218	420
ENSG00000219355	9
ENSG00000111786	379
ENSG00000088986	1185
ENSG00000278344	0
ENSG00000110871	544
ENSG00000222601	1
ENSG00000241030	22
ENSG00000167272	419
ENSG00000242137	54
ENSG00000199394	0
ENSG00000239617	0
ENSG00000272822	0
ENSG00000139537	71
ENSG00000134285	312
ENSG00000169884	28
ENSG00000200303	0
ENSG00000181418	28
ENSG00000258283	0
ENSG00000167550	29
ENSG00000277672	2
ENSG00000139549	70
ENSG00000257346	3
ENSG00000123416	707
ENSG00000200309	3
ENSG00000274017	6
ENSG00000134287	1041
ENSG00000219410	20
ENSG00000252186	0
ENSG00000270068	0
ENSG00000111652	1615
ENSG00000269892	5
ENSG00000089692	44
ENSG00000244532	0
ENSG00000010610	653
ENSG00000250510	340
ENSG00000110811	1205
ENSG00000111664	268
ENSG00000240370	38
ENSG00000010626	331
ENSG00000275703	5
ENSG00000111674	3719
ENSG00000111676	2238
ENSG00000111678	714
ENSG00000238923	0
ENSG00000111679	326
ENSG00000207713	0
ENSG00000207708	1
ENSG00000271969	2
ENSG00000238795	0
ENSG00000111669	5693
ENSG00000204842	2865
ENSG00000139163	974
ENSG00000284934	2
ENSG00000258091	16
ENSG00000243420	0
ENSG00000257329	0
ENSG00000198923	23
ENSG00000257453	0
ENSG00000257839	16
ENSG00000187109	3184
ENSG00000257941	3
ENSG00000258304	26
ENSG00000257872	23
ENSG00000252858	0
ENSG00000078237	140
ENSG00000213970	6
ENSG00000118972	51
ENSG00000118971	10666
ENSG00000135414	584
ENSG00000205323	48
ENSG00000257390	11
ENSG00000257509	26
ENSG00000123353	143
ENSG00000123342	170
ENSG00000257966	0
ENSG00000257569	17
ENSG00000065357	532
ENSG00000273973	8
ENSG00000258554	0
ENSG00000184574	68
ENSG00000111644	24
ENSG00000111653	751
ENSG00000159335	1361
ENSG00000258679	5
ENSG00000273536	0
ENSG00000258816	0
ENSG00000212383	0
ENSG00000170426	13
ENSG00000278400	3
ENSG00000278399	25
ENSG00000287715	26
ENSG00000166856	52
ENSG00000166860	466
ENSG00000166863	1
ENSG00000166866	16
ENSG00000166881	358
ENSG00000166886	673
ENSG00000166888	3629
ENSG00000061273	3789
ENSG00000268069	2
ENSG00000276691	38
ENSG00000274737	80
ENSG00000257488	0
ENSG00000111424	48
ENSG00000205537	3
ENSG00000278385	2
ENSG00000279840	0
ENSG00000134291	1185
ENSG00000139219	3
ENSG00000258203	0
ENSG00000257985	0
ENSG00000257955	0
ENSG00000276814	3
ENSG00000079387	492
ENSG00000240399	20
ENSG00000222635	0
ENSG00000226138	84
ENSG00000275770	8
ENSG00000266655	0
ENSG00000247373	158
ENSG00000086598	2120
ENSG00000111364	444
ENSG00000206897	4
ENSG00000111361	925
ENSG00000111358	412
ENSG00000279953	11
ENSG00000278861	0
ENSG00000255839	0
ENSG00000185344	744
ENSG00000286092	10
ENSG00000239215	4
ENSG00000280300	0
ENSG00000197653	26
ENSG00000250091	21
ENSG00000257095	0
ENSG00000256884	8
ENSG00000256609	56
ENSG00000213144	450
ENSG00000256311	1
ENSG00000281196	1
ENSG00000152137	7585
ENSG00000257037	5
ENSG00000110841	5143
ENSG00000248100	105
ENSG00000256056	84
ENSG00000256557	10
ENSG00000256377	2
ENSG00000174236	4
ENSG00000276261	16
ENSG00000230519	2
ENSG00000256504	0
ENSG00000061794	1083
ENSG00000252585	6
ENSG00000087448	585
ENSG00000256747	1
ENSG00000256512	0
ENSG00000201612	0
ENSG00000274075	0
ENSG00000256378	0
ENSG00000087494	67
ENSG00000198707	841
ENSG00000241749	1
ENSG00000277945	0
ENSG00000197301	41
ENSG00000256083	0
ENSG00000276878	0
ENSG00000256259	0
ENSG00000213343	0
ENSG00000251857	0
ENSG00000240533	12
ENSG00000255775	9
ENSG00000202318	11
ENSG00000256103	192
ENSG00000265388	1
ENSG00000110799	87748
ENSG00000247213	0
ENSG00000198855	165
ENSG00000075856	1452
ENSG00000287202	38
ENSG00000136003	4686
ENSG00000183160	87
ENSG00000257221	53
ENSG00000284388	0
ENSG00000238457	0
ENSG00000134531	3187
ENSG00000286869	5
ENSG00000180861	3
ENSG00000201476	1
ENSG00000201909	0
ENSG00000256306	0
ENSG00000277935	0
ENSG00000287928	0
ENSG00000200475	0
ENSG00000256346	0
ENSG00000063046	6786
ENSG00000139155	53
ENSG00000167528	1089
ENSG00000139116	1973
ENSG00000184613	8
ENSG00000111716	717
ENSG00000139330	0
ENSG00000127328	618
ENSG00000139263	749
ENSG00000161642	143
ENSG00000177675	412
ENSG00000111783	9
ENSG00000186815	7742
ENSG00000110876	174
ENSG00000123096	1088
ENSG00000110880	2346
ENSG00000167580	0
ENSG00000176871	1523
ENSG00000172572	8976
ENSG00000123066	5299
ENSG00000134545	2
ENSG00000226397	0
ENSG00000258546	3
ENSG00000258449	1
ENSG00000276842	3
ENSG00000118307	30
ENSG00000205707	218
ENSG00000274987	8
ENSG00000275197	2
ENSG00000201439	0
ENSG00000241846	0
ENSG00000279173	0
ENSG00000256079	0
ENSG00000255988	0
ENSG00000205693	3
ENSG00000258168	207
ENSG00000277247	3
ENSG00000257302	82
ENSG00000139445	2
ENSG00000256560	0
ENSG00000255655	1
ENSG00000110906	1462
ENSG00000151148	3445
ENSG00000139428	712
ENSG00000200274	0
ENSG00000200794	0
ENSG00000033030	680
ENSG00000252192	10
ENSG00000275265	2
ENSG00000111011	1848
ENSG00000184445	676
ENSG00000255972	1
ENSG00000274191	3
ENSG00000256249	0
ENSG00000182782	1
ENSG00000255398	1
ENSG00000196917	5
ENSG00000256044	0
ENSG00000206914	3
ENSG00000130783	54
ENSG00000130787	3162
ENSG00000139722	512
ENSG00000256152	0
ENSG00000280138	704
ENSG00000256028	1
ENSG00000265526	2
ENSG00000251497	99
ENSG00000280381	201
ENSG00000280120	26
ENSG00000260122	0
ENSG00000260473	19
ENSG00000261586	0
ENSG00000259887	3
ENSG00000167612	0
ENSG00000258021	91
ENSG00000139567	1074
ENSG00000135503	669
ENSG00000206992	2
ENSG00000161835	486
ENSG00000123358	1424
ENSG00000259884	40
ENSG00000257663	0
ENSG00000257860	0
ENSG00000257415	0
ENSG00000257994	0
ENSG00000286197	0
ENSG00000257762	0
ENSG00000136011	526
ENSG00000212594	0
ENSG00000257737	1
ENSG00000257766	0
ENSG00000257681	2
ENSG00000155980	23
ENSG00000258921	16
ENSG00000272837	1
ENSG00000258907	101
ENSG00000270458	0
ENSG00000258311	40
ENSG00000135437	96
ENSG00000135404	12366
ENSG00000258045	2
ENSG00000257384	8
ENSG00000275898	0
ENSG00000258249	0
ENSG00000257883	2
ENSG00000257654	0
ENSG00000111412	517
ENSG00000239374	2
ENSG00000201382	0
ENSG00000275467	0
ENSG00000135116	9
ENSG00000240100	0
ENSG00000274554	41
ENSG00000184954	1
ENSG00000205327	3
ENSG00000234670	2
ENSG00000135502	10
ENSG00000111319	6
ENSG00000111321	1208
ENSG00000256433	35
ENSG00000213942	7
ENSG00000224906	170
ENSG00000139192	624
ENSG00000276718	31
ENSG00000256913	1025
ENSG00000010278	3009
ENSG00000201579	6
ENSG00000110955	39103
ENSG00000207031	16
ENSG00000110958	1191
ENSG00000241217	24
ENSG00000285625	0
ENSG00000198056	75
ENSG00000025423	1
ENSG00000196531	6306
ENSG00000182544	330
ENSG00000135476	150
ENSG00000123349	66
ENSG00000288663	31
ENSG00000139637	2
ENSG00000094914	1556
ENSG00000170374	7
ENSG00000185591	2550
ENSG00000135409	31
ENSG00000205352	377
ENSG00000094916	4100
ENSG00000283803	0
ENSG00000241785	12
ENSG00000257596	8
ENSG00000258344	22
ENSG00000123405	1
ENSG00000111481	1911
ENSG00000207381	0
ENSG00000199122	1
ENSG00000264028	2
ENSG00000139572	1
ENSG00000111639	1505
ENSG00000010292	1228
ENSG00000239002	0
ENSG00000276232	0
ENSG00000255966	33
ENSG00000111640	13784
ENSG00000269968	0
ENSG00000245667	29
ENSG00000111641	38
ENSG00000285238	0
ENSG00000111642	728
ENSG00000247853	22
ENSG00000251898	5
ENSG00000015153	854
ENSG00000134283	1105
ENSG00000257674	101
ENSG00000139168	462
ENSG00000278520	0
ENSG00000252917	1
ENSG00000274943	6
ENSG00000199886	0
ENSG00000257376	476
ENSG00000207142	205
ENSG00000257225	3
ENSG00000010295	1219
ENSG00000224982	73
ENSG00000252886	1
ENSG00000111725	585
ENSG00000122966	482
ENSG00000255692	1
ENSG00000283768	0
ENSG00000226729	0
ENSG00000278250	1
ENSG00000089693	2121
ENSG00000215021	3535
ENSG00000120837	514
ENSG00000199415	7
ENSG00000257193	0
ENSG00000286258	0
ENSG00000257732	10
ENSG00000213442	4152
ENSG00000255150	96
ENSG00000135119	133
ENSG00000257279	63
ENSG00000149948	5
ENSG00000111596	1594
ENSG00000139190	366
ENSG00000135486	1997
ENSG00000174206	182
ENSG00000212298	0
ENSG00000251788	2
ENSG00000185306	20
ENSG00000256192	0
ENSG00000256293	376
ENSG00000238440	0
ENSG00000184575	610
ENSG00000255566	16
ENSG00000277895	8
ENSG00000256199	0
ENSG00000223294	0
ENSG00000256670	1
ENSG00000266016	0
ENSG00000207546	0
ENSG00000225195	15
ENSG00000256314	20
ENSG00000285901	2
ENSG00000175203	3219
ENSG00000287618	17
ENSG00000184047	121
ENSG00000111667	2301
ENSG00000127329	6959
ENSG00000139193	20
ENSG00000139200	15
ENSG00000166225	813
ENSG00000111404	61
ENSG00000173262	21
ENSG00000076108	4156
ENSG00000139211	168
ENSG00000198178	0
ENSG00000139220	107
ENSG00000198015	1016
ENSG00000185480	30
ENSG00000111665	120
ENSG00000111671	110
ENSG00000177575	1784
ENSG00000255817	4
ENSG00000255629	0
ENSG00000183735	725
ENSG00000288665	0
ENSG00000153179	1490
ENSG00000280320	0
ENSG00000280181	11
ENSG00000135677	5837
ENSG00000288591	0
ENSG00000286682	5
ENSG00000243020	0
ENSG00000255693	1
ENSG00000248995	0
ENSG00000221564	0
ENSG00000198671	0
ENSG00000156076	3
ENSG00000207099	0
ENSG00000255700	0
ENSG00000174106	739
ENSG00000276853	7
ENSG00000214650	162
ENSG00000279527	5
ENSG00000279071	25
ENSG00000280354	5
ENSG00000279121	33
ENSG00000279334	21
ENSG00000280097	0
ENSG00000278973	0
ENSG00000280444	0
ENSG00000279087	0
ENSG00000279931	1
ENSG00000073060	1189
ENSG00000287242	9
ENSG00000252008	1
ENSG00000265345	4
ENSG00000241129	0
ENSG00000274156	10
ENSG00000271596	4
ENSG00000274797	1
ENSG00000050426	1130
ENSG00000110925	1303
ENSG00000244540	7
ENSG00000278126	34
ENSG00000279455	0
ENSG00000256258	0
ENSG00000256424	0
ENSG00000287639	0
ENSG00000279153	0
ENSG00000212154	0
ENSG00000249926	2
ENSG00000243499	1
ENSG00000061936	1555
ENSG00000255933	46
ENSG00000200516	1
ENSG00000200483	0
ENSG00000256955	0
ENSG00000177169	2561
ENSG00000279283	142
ENSG00000255992	5
ENSG00000177192	194
ENSG00000273568	17
ENSG00000198598	50
ENSG00000274373	1
ENSG00000256783	0
ENSG00000256875	1
ENSG00000280287	652
ENSG00000279700	89
ENSG00000277052	0
ENSG00000277186	2
ENSG00000204583	10
ENSG00000187848	3
ENSG00000280311	8
ENSG00000176894	132
ENSG00000256632	1
ENSG00000201469	3
ENSG00000256108	10
ENSG00000112787	1248
ENSG00000229014	7
ENSG00000260943	0
ENSG00000225342	36
ENSG00000257296	0
ENSG00000258073	0
ENSG00000231738	10
ENSG00000166598	5190
ENSG00000284503	0
ENSG00000204954	136
ENSG00000139372	274
ENSG00000216285	919
ENSG00000188906	1500
ENSG00000072041	0
ENSG00000239473	0
ENSG00000238842	0
ENSG00000230291	311
ENSG00000222880	5
ENSG00000139304	757
ENSG00000257786	13
ENSG00000257429	6
ENSG00000165899	2052
ENSG00000255644	0
ENSG00000257022	36
ENSG00000275567	0
ENSG00000255627	19
ENSG00000089127	372
ENSG00000111331	1713
ENSG00000111335	803
ENSG00000157895	287
ENSG00000283542	0
ENSG00000256963	1
ENSG00000201945	2
ENSG00000223538	1
ENSG00000257738	4
ENSG00000278351	2
ENSG00000257368	3
ENSG00000257657	4
ENSG00000283545	1
ENSG00000207176	0
ENSG00000253063	4
ENSG00000257643	3
ENSG00000201563	3
ENSG00000276148	12
ENSG00000257511	1174
ENSG00000274105	19
ENSG00000275854	5
ENSG00000177119	3172
ENSG00000168778	266
ENSG00000258210	1
ENSG00000258011	20
ENSG00000111229	348
ENSG00000111231	347
ENSG00000241680	928
ENSG00000204856	178
ENSG00000111237	694
ENSG00000202335	0
ENSG00000278993	33
ENSG00000151164	45
ENSG00000196850	1181
ENSG00000263537	0
ENSG00000122986	261
ENSG00000186298	2407
ENSG00000279925	0
ENSG00000257268	0
ENSG00000241286	0
ENSG00000204852	765
ENSG00000167552	2833
ENSG00000258101	10
ENSG00000258232	0
ENSG00000258334	3
ENSG00000135451	100
ENSG00000186897	0
ENSG00000178401	15
ENSG00000257954	95
ENSG00000257464	6
ENSG00000274822	1
ENSG00000151176	1524
ENSG00000135094	18
ENSG00000139410	120
ENSG00000089116	0
ENSG00000089060	886
ENSG00000111540	3143
ENSG00000237493	281
ENSG00000139531	892
ENSG00000123411	266
ENSG00000273890	8
ENSG00000257449	1
ENSG00000197728	170
ENSG00000257411	0
ENSG00000170515	415
ENSG00000257553	0
ENSG00000229117	2263
ENSG00000139641	3240
ENSG00000135482	299
ENSG00000258345	0
ENSG00000258317	18
ENSG00000257809	3
ENSG00000092841	4973
ENSG00000139613	4569
ENSG00000258199	2
ENSG00000181852	1269
ENSG00000139579	446
ENSG00000139540	28
ENSG00000139645	2373
ENSG00000135469	1312
ENSG00000258260	2
ENSG00000062485	5967
ENSG00000144785	0
ENSG00000257740	14
ENSG00000257727	171
ENSG00000110944	21
ENSG00000252206	3
ENSG00000175336	4
ENSG00000274823	0
ENSG00000259099	43
ENSG00000134538	0
ENSG00000121351	0
ENSG00000121350	129
ENSG00000256021	3
ENSG00000004700	765
ENSG00000111711	253
ENSG00000134548	179
ENSG00000139131	316
ENSG00000286950	0
ENSG00000274976	1
ENSG00000244743	14
ENSG00000257653	0
ENSG00000264201	8
ENSG00000257660	4
ENSG00000271547	1
ENSG00000207467	0
ENSG00000167535	385
ENSG00000172602	8
